lat,lon
-62.856667,-58.843333
-62.838333,-57.515
-62.548333,-61.258333
-63.2,-58.616667
-62.483333,-62.516667
-62.933333,-58.133333
-61.516667,-61.5
-63.161389,-59.44
-63.271667,-59.028056
-62.648333,-55.415
-63.885,-60.353333
-62.588333,-57.615
-63.18,-58.941667
-61.021667,-55.886111
-63.15,-58.726667
-63.052778,-60.098333
-63.078333,-58.761111
-63.352778,-61.383333
-61.496667,-58.253333
-61.306944,-57.436667
-63.455,-59.456667
-63.633333,-60.4
-62.583333,-62.683333
-60.991667,-58.105
-62.65,-61.633333
-62.666667,-55.348333
-63.628056,-60.936389
-61.49,-58.316667
-63.797222,-60.447222
-63.531667,-60.648333
-63.226667,-59.261389
-62.893333,-57.31
-62.575,-61.705
-61.363333,-57.641667
-63.216667,-59.056667
-61.7,-61.75
-63.133333,-58.833333
-62.95,-62.9
-63.176667,-59.03
-63.35,-59.233333
-63.016667,-57.906667
-63.513333,-59.4
-63.136111,-59.141667
-63.08,-58.63
-63.244722,-59.866667
-62.556667,-61.685
-63.99,-61.003333
-63.575,-60.471667
-63.276667,-53.991667
-62.655,-61.606667
-63.094722,-59.23
-62.998333,-58.244722
